업체명,위도,경도,폐업여부
티파니모텔,35.21028587,129.0038068,N
에스모텔,35.21072234,129.0098835,N
모텔썸,35.21014597,129.0074796,N
만수장,35.2110058,129.0072576,Y
호림장여관,35.21096423,129.0101301,N
편한게스트하우스,35.21202038,129.0140922,Y
25시모텔,35.21134821,129.0120034,N
북구평생학습관,35.21132694,129.0148288,N
육회산장,35.20979526,129.0108772,N
계곡산장,35.21676753,129.0419164,N
파라디아모텔,35.21419379,129.0452136,N
이지굿,35.20753636,129.0327172,Y
대림장,35.20888279,129.0370921,Y
백양장여관,35.20889208,129.037802,N
투헤븐 모텔,35.21107448,129.047412,N
브라운도트 호텔 만덕점,35.21168623,129.0467262,N
메아리산장,35.21556581,129.0466352,N
겨울연가모텔,35.21070402,129.0473827,N
MVG모텔,35.21087372,129.0468945,N
유진모텔,35.21166248,129.0476253,N
나인투나인모텔,35.21187947,129.0486846,N
투헤븐모텔,35.21106642,129.0474069,N
더젠틀호텔,35.21143134,129.0470369,N
넘버25호텔,35.21164729,129.0482486,N
아브레 모텔,35.2112108,129.047101,N
스카이모텔,35.21164488,129.048247,Y
투헤븐 모텔,35.21107447,129.047412,N
아브레모텔,35.21110848,129.0469873,N
브라운도트호텔,35.21168623,129.0467262,N
겨울연가모텔,35.21066379,129.0473698,N
금정산가나안수양관,35.24257016,129.049573,N
호텔야자,35.23453852,129.0089001,N
스파호텔,35.23445217,129.0098164,N
B&B모텔,35.23454522,129.0091873,N
그레이,35.23455761,129.0087215,N
메르시호텔,35.23449819,129.0096255,N
호텔브리즈,35.23453418,129.0089015,N
스카이모텔,35.2344663,129.0101,N
MU모텔,35.23575397,129.0091171,N
런더너모텔,35.23578298,129.00896,N
덴바스타호텔 화명점,35.23583317,129.008601,N
브라운도트호텔,35.23581268,129.0087763,N
런더너호텔,35.23578298,129.00896,N
덴바스타호텔,35.23583317,129.008601,N
뉴타운홈,35.24342883,129.0231371,Y
아바모텔,35.23486462,129.0088647,N
루이스J호텔,35.15395401,128.9735777,N
일호여인숙,35.14950957,128.9726064,Y
W모텔,35.15332569,128.9740284,Y
에어텔부산,35.15278674,128.9751367,N
1954호텔,35.15307003,128.9753807,N
호텔프리마,35.15192309,128.9864574,N
호텔오해피,35.15368566,128.986362,Y
덴바스타호텔,35.15209306,128.9864777,N
제이 모텔,35.15383378,128.9864003,N
더스톤브릿지호텔,35.15368566,128.986362,N
쏘야네,35.15846971,128.9880384,Y
삼호여인숙,35.1578965,128.9882845,Y
제일장여관,35.15846402,128.9873418,N
동경장여관,35.15849104,128.9871089,N
별장여관,35.15759421,128.9860067,Y
미성장,35.15803541,128.9861868,Y
엠유모텔,35.15382193,128.9830634,N
명천비즈니스텔,35.15391883,128.9802941,N
토마토모텔,35.15605843,128.9825007,Y
노블레스,35.15642306,128.9818514,Y
유토피아,35.15784104,128.9863028,Y
금호빌장,35.15842671,128.9867529,Y
동경장,35.15852042,128.9869629,Y
경남장여관,35.15494111,128.9804391,N
경남장여관,35.15481734,128.9806148,N
청수장여관,35.15452328,128.9911585,N
호텔 자,35.15074961,128.9911325,N
NO25호텔,35.15245083,128.9894575,N
비즈니스호텔 르네상스,35.16176556,128.9830104,N
호텔파라곤,35.16192209,128.9813891,N
파라다이스모텔,35.16148144,128.9872771,Y
한도호텔파라곤,35.16193644,128.9813951,N
세일장여관,35.16373794,128.9808514,Y
동남장여관,35.16515116,128.9812251,N
송림장여관,35.16504819,128.981248,N
제일여인숙,35.16649059,128.9837753,Y
YAJA 사상터미널점,35.16560156,128.9840802,N
수명장여관,35.16456934,128.9844443,Y
리베장,35.1667605,128.9839844,Y
동원장,35.16290236,128.9848988,Y
강남여인숙,35.16576002,128.9838629,N
화성장,35.16565859,128.9836857,N
강남여인숙,35.16576005,128.983863,N
소르젠떼비지니스호텔,35.16487681,128.983987,N
나이스장,35.16466104,128.984172,N
그린텔,35.16132313,128.9859244,N
황금장,35.16145798,128.9862282,N
브이원모텔,35.16150676,128.9859781,N
스타빌,35.16135098,128.9860576,N
센스모텔,35.16149088,128.9865523,N
기린장모텔,35.16306204,128.985928,N
하트장여관,35.16405716,128.9852065,N
연암장여관,35.16293482,128.9855969,N
에스 호텔,35.16332153,128.9859644,N
호수장,35.16298792,128.9857523,N
하트장여관,35.16405063,128.9851657,N
천우장여관,35.16282614,128.9856368,N
기린장모텔,35.16307834,128.9859663,N
압구정모텔,35.16329527,128.9865981,N
아이모텔,35.16321953,128.986253,N
올레모텔,35.16366718,128.9864589,N
SHOW모텔,35.16343794,128.9861544,N
파트너모텔,35.16293839,128.9864823,N
W모텔,35.16300419,128.9867921,N
핑크장여관,35.16312684,128.986393,N
뉴코리아모텔,35.16345134,128.9865389,N
SHOW모텔,35.16345744,128.9861594,N
뉴코리아모텔,35.16346696,128.9865447,N
핑크장여관,35.16313891,128.986394,N
금하모텔,35.16303397,128.9864227,N
아비송모텔,35.163795,128.9864246,N
호림장여관,35.1685197,128.9770462,N
호림장여관,35.16851527,128.9770545,N
ND1226HOTEL,35.16940714,128.9770927,N
ND.1226호텔,35.16940714,128.9770927,N
성일장여관,35.16742864,128.9814102,N
옥돌별장,35.16730912,128.9813114,N
은화여인숙,35.16702552,128.9811455,Y
동원장,35.15943368,128.9868817,N
현대별장,35.16674714,128.9831387,Y
비치모텔,35.16495313,128.9835485,N
동성여인숙,35.16673821,128.9830363,Y
아리스모텔,35.15910116,128.9867793,N
느티나무오리불고기,35.16675524,128.9833533,N
일루아,35.16565484,128.9833959,N
엔젤장여관,35.16672102,128.983247,N
미림장여관,35.15941758,128.9871208,N
1RUA,35.16565484,128.9833959,N
서울여관,35.16655878,128.9830143,N
발렌타인모텔,35.15855552,128.9859915,N
비너스모텔,35.15839983,128.9859969,N
산장모텔,35.15829346,128.9859658,N
평화장여관,35.16025098,128.9845602,N
삼성빌,35.16114676,128.9869691,N
부민,35.15835996,128.9850576,Y
허니문,35.15778298,128.9848466,Y
샵모텔,35.16345407,128.9854055,Y
힐링장,35.16351633,128.9855263,N
썸 호텔,35.16396152,128.9825928,N
맥스호텔,35.16433118,128.9802632,Y
빈스70호텔,35.16427167,128.9807283,N
MU모텔,35.16411443,128.9811926,N
루이스호텔,35.16418159,128.9828954,N
제일장여관,35.16412507,128.9820624,Y
연풍모텔,35.16390783,128.9827954,N
콤마호텔,35.16428351,128.9805712,N
나무늘보호텔,35.16401217,128.9822777,N
투헤븐모텔,35.1641825,128.9808687,N
세느모텔,35.16433111,128.980424,N
비너스모텔,35.1639954,128.9824248,N
SS모텔,35.16393034,128.9820241,N
삼신장여관,35.16428142,128.9851161,N
영남장여관,35.16430814,128.9849597,N
온정장,35.16452556,128.9840366,N
블랙모텔,35.16452378,128.9849465,N
현대장,35.16509023,128.9814006,N
스토리아지트,35.16492376,128.9812561,N
연화장,35.16535433,128.9835432,N
천일장여관,35.16500977,128.9837016,N
호텔더반,35.16503543,128.9838959,N
목화빌장,35.16547976,128.9843439,Y
연화장,35.1653686,128.9835636,N
오아시스장 여관,35.16552691,128.9844696,N
천일장여관,35.16501389,128.9836971,N
신라장여관,35.16527707,128.9844257,N
달빛궁전모텔,35.16568088,128.9835142,N
동양장여관,35.16559183,128.9811622,N
그린하우스,35.16547302,128.9824353,Y
네츄럴모텔,35.16625609,128.9821909,N
타임캐슬,35.16547061,128.9819031,N
청수장,35.16591329,128.98337,Y
러브빌원룸,35.1668527,128.9816524,N
산호장여관,35.16639671,128.9810363,Y
배수장,35.16717959,128.982466,Y
태화장여관,35.16998486,128.9814518,N
풍유장여관,35.15959511,128.9843645,N
제일장여관,35.15945579,128.9841299,N
수복장여관,35.15809972,128.9856558,N
수복,35.15819574,128.985693,Y
수복장여관,35.1581064,128.9856622,N
산유장여관,35.15882452,128.9849138,N
금강,35.15876827,128.9851848,N
하운드호텔,35.16179246,128.9776815,N
브라운도트사상르네시떼점,35.16147986,128.979551,N
애플,35.16137902,128.9834099,Y
프리미엄아바호텔,35.1614781,128.9828291,N
하이디자인호텔,35.16138648,128.9836696,N
헤라모텔,35.16159403,128.9791651,N
ZAM101HOTEL,35.16153113,128.9818697,N
하운드호텔 사상점,35.16180927,128.9776934,N
록수장여관,35.17469176,128.9843877,N
태화장여관,35.1698277,128.9813999,N
덕성여인숙,35.17063914,128.9810474,N
동심여관,35.17104497,128.9825566,N
금호여관,35.17088131,128.9825142,Y
성림장여관,35.17225958,128.9828551,N
동명여인숙,35.17324944,128.9825924,Y
젬모텔,35.18135737,128.9832273,N
복천여관,35.16884809,128.9805962,Y
부산여인숙,35.1731046,128.9818293,Y
호텔 979,35.1883001,128.9886251,N
의성장,35.19075536,128.9879,Y
스위트홈,35.1880585,128.9918457,Y
화성장,35.18950433,128.9904763,N
양화림,35.19162459,128.9950084,Y
호텔이레,35.18245111,128.9841552,N
넘버25호텔,35.18226848,128.986629,N
운수장여관,35.18547075,128.9872839,N
미도여관,35.18632104,128.9849182,N
삼락생태공원오토캠핑장,35.16652587,128.9690914,N
태양장여관,35.19538473,128.9876325,N
큐모텔,35.18934989,128.9801193,N
보브모텔,35.1855446,128.9773899,N
웁스모텔,35.17934376,128.9764645,N
호텔더메이,35.19522639,128.9861284,N
미림장,35.17004582,128.9772865,Y
발리장여관,35.17027738,128.9771444,Y
옥림모텔,35.19514062,128.987005,N
옥림장,35.19532747,128.987251,Y
성주여관,35.17262621,128.9813054,N
엘림장여관,35.1712777,128.9792072,Y
유림모텔,35.19577662,128.9877388,Y
태화장,35.19526153,128.9876503,Y
송학장여관,35.16965048,128.9782382,N
짝모텔,35.12601272,128.9677111,N
브라운도트호텔,35.12866363,128.9688159,N
호텔프랜치코드,35.12869769,128.9686695,N
W모텔,35.12907224,128.9694416,N
플라밍고호텔,35.12579492,128.9670833,Y
빅토리아모텔,35.12668559,128.9690593,N
뉴페이스모텔,35.12810092,128.9687942,Y
평화황토,35.13200774,128.9731103,Y
유진힐,35.13341132,128.9740501,Y
대구여관,35.13147949,128.9737247,N
지화미지앤미,35.1295428,128.9752812,Y
플라워모텔,35.14994167,129.001563,N
송민장여관,35.15095259,128.9975767,N
제일여인숙,35.15052329,128.9972011,Y
미니호텔,35.14934912,129.012609,N
하우스현,35.15463577,128.995162,Y
은성장여관,35.15100598,128.9980859,N
초원장여관,35.15221224,128.9956941,N
송림장여관,35.14086282,128.9894759,Y
신신장여관,35.14215223,128.9879863,N
369모텔,35.14299203,128.9884386,N
엔젤모텔,35.13473436,128.9961325,N
코코모텔,35.13493324,128.9960464,N
재기중소기업개발원,35.14283399,128.9851833,Y
감천문화마을어울터게스트하우스,35.09627151,129.0094292,Y
하우스피플,35.09807869,129.0098585,Y
방가방가게스트하우스,35.09713343,129.0095616,N
방가방가게스트하우스,35.09721415,129.0094799,N
방가방가게스트하우스,35.0969286,129.0096541,Y
연희모텔,35.08646522,129.0060331,N
감천하텔,35.08826493,129.0062669,Y
경동장여관,35.08937716,129.0056876,N
삼풍장여관,35.08538127,129.006027,N
파라다이스,35.08588204,129.0053656,N
파라다이스모텔,35.08587687,129.0053756,N
대창여관,35.08546849,129.00638,N
청운장,35.09722541,128.9847249,N
비엘모텔,35.10019379,128.9803202,N
은하모텔,35.1007088,128.9937554,N
유진여인숙,35.10081774,128.9934826,N
미모텔,35.10081454,128.9941447,N
오렌지모텔,35.10074036,128.9936301,N
에덴장여관,35.10115906,128.9950867,N
동경장여관,35.10109807,128.9945927,N
9월모텔,35.10097408,128.9946308,N
로쏘호텔,35.10061304,128.9933311,N
선초장여관,35.10035041,128.992012,Y
늘봄모텔,35.10039054,128.992136,N
위브모텔,35.09904959,128.9913635,N
프린스모텔,35.09879031,128.9915302,N
위브모텔,35.09903428,128.9913573,N
EG모텔,35.09953608,128.9816169,N
하림,35.09989832,128.9806747,Y
크로바 호텔,35.09641173,128.9940128,N
삼오모텔,35.09967714,128.9928932,N
로망스모텔,35.0993301,128.9924908,N
J모텔,35.09948499,128.9927553,Y
로망스모텔,35.09923271,128.992485,N
지티모텔,35.09863598,128.9907509,N
라라모텔,35.09894942,128.9918914,N
락모텔,35.09938137,128.9939574,N
희여관,35.07601932,128.990192,Y
APPLETREEGUESTHOUSE,35.08787252,128.9848467,Y
그리스,35.05784712,128.9743705,N
한미장여관,35.05627922,128.9710188,N
오이아호텔,35.0574017,128.9727617,N
모텔그리스,35.05761998,128.9742614,N
로망스,35.05678082,128.9715072,N
비치모텔,35.05707569,128.9715492,N
서울모텔,35.05636333,128.9709085,N
그린게스트하우스,35.0610551,128.9784689,Y
코자837모텔,35.05575364,128.9711018,N
6월모텔,35.0556484,128.9708584,N
원모텔,35.04850864,128.9700021,N
유성여관,35.05790609,128.9720774,N
블루캐슬,35.06481747,128.9831324,Y
부산 당리 오투,35.10272907,128.9750842,N
맥스모텔,35.10564451,128.9696113,N
귀빈모텔,35.10557134,128.9697192,N
사파이어관광호텔,35.10626277,128.9698481,Y
DREAMINGROOFTOPROOM,35.10664354,128.9691773,Y
갈매기하우스,35.10276284,128.9745021,N
문화여관,35.09296841,128.9756544,Y
태백,35.09248513,128.9756922,Y
신평여관,35.09115523,128.974566,N
신평모텔,35.09108701,128.9747035,N
블루문모텔,35.0731306,128.9768748,N
여명모텔,35.07951194,128.9777067,N
투하트,35.07959919,128.9778273,N
성풍여관,35.07815839,128.9777236,N
수도여관,35.08020113,128.9703283,Y
쇼모텔,35.10659354,128.9670524,Y
레이어스호텔,35.10661587,128.9643563,N
프로포즈모텔,35.108507,128.9618043,N
하단해원모텔,35.10707408,128.964341,N
호텔얌,35.10747276,128.9638126,Y
호텔야오,35.10746664,128.9638192,N
해원모텔,35.10706467,128.9643363,N
경희모텔,35.10755667,128.9652557,N
휴모텔,35.10723833,128.965149,N
K모텔,35.10766292,128.9651027,N
E팰리스호텔,35.10878682,128.965705,N
금호모텔,35.10797237,128.9662654,Y
모텔 파라다이스,35.10825286,128.9664516,N
발리모텔,35.10795917,128.966566,N
E 팰리스 호텔,35.10879272,128.965702,N
모텔츄츄,35.10782814,128.9662697,N
브라운도트호텔,35.1083359,128.9658337,N
발렌타인 모텔,35.10860087,128.9661254,N
호텔메르시엘,35.10953107,128.9659842,N
공원장여관,35.10993901,128.9663162,N
세방장여관,35.1048597,128.9690265,N
대하장모텔,35.10496836,128.9669856,N
돔보여관,35.1070161,128.968559,N
라스베가스관광호텔,35.10741051,128.966534,N
그린힐호텔,35.10774326,128.9668249,N
로얄모텔,35.10378396,128.9603937,N
동진장여관,35.08144479,128.9692695,N
굿타임,35.10751927,128.9643215,N
모텔와이티티,35.10725332,128.9647145,N
머물다호텔,35.10824527,128.9656181,N
퍼블릭,35.10752392,128.9646676,N
넘버25호텔,35.10822036,128.9651507,N
YTT모텔,35.107257,128.9647158,N
와우호텔,35.10775891,128.9644718,N
퀸모텔,35.10717344,128.9643859,N
퍼블릭모텔,35.10758144,128.9647965,N
칠백장모텔,35.10357613,128.9631384,N
대하모텔,35.10507911,128.9666919,Y
동성여인숙,35.08610189,129.024269,N
칠성여인숙,35.08496946,129.0242615,N
부산비치관광호텔,35.08497673,129.0262775,N
대흥장,35.08753447,129.0239181,N
대명장여관,35.08807173,129.0238908,N
대흥장,35.08753066,129.0239198,N
명동,35.08909293,129.0241547,Y
창성,35.08778946,129.024276,Y
삼화여인숙,35.08533526,129.0244826,N
제일장,35.08754889,129.0240335,Y
대명장여관,35.0881067,129.0238418,N
천마,35.09139438,129.0231814,Y
제일장,35.09171539,129.0236092,N
부산탕,35.09207816,129.0234975,N
충무여관,35.09202817,129.0229695,N
동미여인숙,35.09249553,129.0235253,N
수목장,35.11091363,129.0198212,Y
금호장,35.10402939,129.0210154,N
라까사델솔 게스트하우스,35.1079872,129.0167659,N
부산 코인 독채하우스,35.10949883,129.0157081,N
구덕장모텔,35.11468844,129.0151553,N
구덕야영장,35.12554995,129.0096934,N
구덕야영장구덕수련원,35.1252737,129.0107942,N
엄광산유아숲체험장,35.13061918,129.0105439,Y
듀코,35.12802461,129.0080454,N
템플스테이생활관,35.12655044,129.0120484,N
남경여관,35.10173309,129.0184527,N
정,35.10153146,129.0172452,Y
아바호텔,35.07766697,129.0228318,Y
삼영모텔,35.07411738,129.0156845,Y
투헤븐호텔,35.0782926,129.0223655,N
99.9호텔,35.07943772,129.0220522,N
풍전장모텔,35.07806411,129.0208296,Y
S모텔,35.07810729,129.0203842,Y
마리나호텔,35.07750957,129.0214864,N
모아모텔,35.07696014,129.0174843,N
페어필드바이메리어트,35.07768112,129.0192239,N
베스트웨스턴플러스 부산송도호텔,35.07720798,129.0178244,N
호텔아비숑,35.07819076,129.0223909,N
송도아바모텔 암남점,35.07759164,129.0227198,N
마리나장,35.07750804,129.0214789,Y
큐파이브호텔,35.0772323,129.0218905,N
송도오토캠핑장,35.07277651,129.0175354,N
옐로게스트하우스,35.07813017,129.0206232,Y
코자자호텔,35.07771277,129.0225877,N
AVA모텔,35.07760553,129.0227267,N
큐파이브호텔,35.07723239,129.0219051,N
브이모텔,35.07922027,129.0221079,N
아비숑,35.07821514,129.0223806,N
송도모텔,35.0780378,129.0197561,N
동명장여관,35.07423828,129.0156856,Y
에이스모텔,35.07817127,129.0208109,N
금화장모텔,35.07862714,129.0211486,N
옐로하우스,35.07810781,129.0205582,N
M모텔,35.07847011,129.0205566,N
피닉스모텔,35.0783754,129.0204656,N
로얄장,35.0777064,129.0214716,N
호성장여관,35.07776479,129.0217047,N
남산장여관,35.07757076,129.0215964,N
로얄장,35.07772106,129.0214822,N
씨송도게스트하우스,35.070268,129.018595,N
아리아,35.06512553,129.013803,Y
호호네,35.07421472,129.0154425,Y
2월호텔 송도점,35.0653058,129.0136846,N
파인힐모텔,35.0654605,129.0135993,N
아리아호텔,35.06512798,129.0137584,N
송도비치호텔,35.07478579,129.0156895,N
오션뷰펜션,35.07007609,129.0186699,Y
SKY모텔,35.06621978,129.012897,N
호텔쿼츠,35.06480252,129.0136764,N
맥스모텔,35.06567824,129.0134409,N
아이비하우스,35.0720943,129.0157722,N
모텔뉴송도,35.0809183,129.0211881,Y
귀빈장,35.07846692,129.0176733,N
와우모텔,35.07706541,129.0165508,N
더메이,35.07710148,129.0167241,N
부산게스트하우스 숨 송도점,35.07817314,129.0195326,N
유엔송도호텔,35.07736694,129.0161449,N
더메이,35.07709886,129.0167165,N
호텔베네치아,35.07731257,129.0169236,Y
브라운도트호텔 송도해수욕장점,35.07677393,129.0170325,N
EL호텔,35.07720063,129.0170002,N
호텔얌,35.07745152,129.0168941,N
부산 송도 휴,35.07699528,129.0170686,N
봄모텔,35.07723574,129.0166438,N
베네치아모텔,35.07732827,129.0169446,N
다모아모텔,35.07735496,129.017326,N
여행공장,35.0784202,129.0215448,N
퀸모텔,35.0789453,129.0217246,N
수모텔,35.0788955,129.0215402,N
송해장,35.0792101,129.0212943,N
퀸모텔,35.07894531,129.0217246,N
동화장여관,35.07816744,129.0212171,Y
천마에코하우스,35.09608838,129.01741,N
더샵호텔,35.09666499,129.0255186,N
더샵호텔,35.09669791,129.0255104,N
깐느모텔,35.09723716,129.0250093,N
씨네모텔,35.09716889,129.0248457,N
버튼호텔,35.09731209,129.0246724,N
시티모텔,35.09752614,129.0246573,N
일신,35.09613966,129.0248773,Y
성화,35.09585716,129.0250434,Y
초원,35.09408113,129.0245074,Y
일신여인숙,35.0961877,129.0249432,Y
부산여인숙,35.09604596,129.0249717,N
신광여인숙,35.0959158,129.0249337,N
동원여인숙,35.09597953,129.0250637,N
성화여인숙,35.09590736,129.0250597,N
초원여인숙,35.09411777,129.024519,N
미진여인숙,35.09572326,129.0250014,N
남선여인숙,35.09482584,129.0246748,N
재건여인숙,35.09660159,129.0250611,N
동림여인숙,35.09646741,129.0251989,N
우정여인숙,35.09654751,129.0250452,N
M모텔,35.09651042,129.0256072,N
동림여인숙,35.09645572,129.025196,N
우정여인숙,35.09654757,129.0250452,N
재건여인숙,35.09658588,129.0250558,N
대흥장,35.0961269,129.0251244,N
칠성여인숙,35.09479932,129.0244536,N
보은,35.09579664,129.0246152,Y
동국여인숙,35.0950443,129.0238212,N
해성장여관,35.0949571,129.0247038,N
해성장여관,35.0949571,129.0247038,N
바다모텔,35.09491019,129.0248929,N
자갈치9월모텔,35.09516407,129.0251738,N
수정장여인숙,35.09575061,129.0246262,N
삼성장여관,35.09593766,129.0234746,N
동성여인숙,35.09572401,129.023479,N
원모텔,35.09601596,129.0234997,N
금강모텔,35.09540861,129.0233582,N
온모텔,35.09600906,129.0229297,N
우리모텔,35.09498969,129.0227144,N
하동,35.09592431,129.0228436,Y
신한,35.09593854,129.0230957,Y
동성여인숙,35.08610192,129.024269,N
은솔장,35.09514163,129.0230789,Y
천수장,35.09514779,129.0230852,N
천수장,35.09514777,129.0230852,N
브라운도트 호텔 남포충무점,35.09345008,129.0228798,N
녹원장,35.09401567,129.0212346,N
부산장모텔,35.09349096,129.0232854,N
주영레지던스,35.09699463,129.02313,N
비건민박,35.09732641,129.0224713,Y
초원파크 모텔,35.09640941,129.0216638,N
스테이모텔,35.09653084,129.0213782,N
국제장여관,35.0968648,129.0211189,Y
국제장여관,35.09694809,129.0211064,Y
광안모텔,35.16659164,129.1158791,Y
꿈의궁전모텔,35.15690987,129.1194338,Y
더파크 게스트하우스,35.1548868,129.1177715,N
해원장모텔,35.15730993,129.1197087,Y
뷰띠끄호텔,35.15321794,129.1170426,N
광안비치모텔,35.14969051,129.1144273,N
광안숲,35.15123293,129.1155117,N
해피앤게스트하우스,35.1512496,129.1154791,Y
WOODHOUSE HOTEL,35.15716031,129.1195835,N
퀸모텔,35.15107137,129.1155183,Y
M8HOUSE,35.15075103,129.1124533,Y
마리띠모,35.14934696,129.1142812,Y
그랜드테라스,35.1499463,129.1153057,Y
호텔 쏘타 컬렉션 더 테라스,35.14993746,129.1152995,N
위더스오션,35.14993746,129.1152995,N
어반스테이더테라스,35.1499463,129.1153057,Y
광안지웰에스테이트오피스텔,35.1499463,129.1153057,N
게스트하우스은가비,35.1635892,129.1136901,Y
호텔썬시티,35.15448962,129.118853,Y
명작하우스,35.15673827,129.1148571,Y
화이트아일랜드,35.15749977,129.1153764,Y
로스트펭귄,35.15690891,129.1151024,Y
집게스트하우스,35.15714322,129.1193712,Y
부산레떼게스트하우스,35.15785979,129.1185835,Y
솔게스트하우스 부산파티점,35.15457462,129.1187264,N
블루문모텔,35.15327396,129.1174522,N
브릿지모텔,35.14870816,129.1145398,N
호메르스호텔,35.15342504,129.1179674,N
아쿠아펠리스호텔,35.15406972,129.1188353,N
켄트 호텔,35.15422798,129.1191294,N
SEASEE게스트하우스,35.15156854,129.1166653,N
호텔1,35.15249612,129.1173796,N
W모텔,35.15267924,129.1174135,N
펜트하우스,35.15184376,129.1168841,Y
호텔센트럴베이,35.15147287,129.1164364,N
H7L호스텔,35.15059748,129.1158636,N
뷰먼드 풀빌라,35.14922574,129.1148125,N
호메르스 호텔,35.15342577,129.11798,N
제이스테이펜트하우스,35.15059724,129.1158614,N
제이스테이 게스트하우스,35.14875327,129.1140233,N
루크하우스,35.14871769,129.1139602,N
광안사계,35.1498386,129.113124,Y
브라운도트 호텔 광안리해수욕장점,35.14981237,129.1147818,N
호텔미라주,35.14921322,129.1143045,N
누리호스텔,35.15173146,129.116631,N
프리미엄브이관광호텔,35.15065964,129.1154077,N
케렌시아,35.14932542,129.1147272,Y
하운드호텔,35.14888374,129.1145507,N
투헤븐호텔,35.14951152,129.1145706,N
망고호텔,35.15189732,129.1167352,N
더뷰게스트하우스,35.15049668,129.115316,N
씨유호텔,35.14903052,129.1146047,N
누리호텔,35.15174846,129.1166075,N
부산레떼게스트하우스,35.15011784,129.1121003,Y
곰도리게스트하우스,35.16223884,129.1174037,Y
selfhouse,35.16577447,129.1175311,N
에스모텔,35.16727626,129.116768,N
리버호텔,35.1671317,129.1165947,N
대웅모텔,35.16586203,129.1155103,N
와바모텔,35.16574152,129.1155211,N
투유모텔,35.1656473,129.115501,N
봄날 모텔,35.16667196,129.1159741,N
수영맥스모텔,35.1659706,129.1155356,N
유토피아관광호텔,35.16744421,129.1171132,N
에메랄드모텔,35.16607849,129.115572,N
딥슬립호스텔,35.1649612,129.1144856,Y
호텔스미스,35.16668807,129.1157195,Y
호텔웁스,35.16686745,129.1156296,N
제이모텔,35.15842967,129.112752,N
웁스호텔,35.16686743,129.1156296,N
그랜드모텔,35.16755326,129.1168467,Y
타임모텔,35.16760387,129.116912,N
정수장여관,35.1668853,129.1160336,N
호텔더라찌,35.15527099,129.1131799,N
홈스위트홈,35.15062131,129.1133249,Y
부산아시아영화학교,35.15180194,129.1078474,N
한림장여관,35.15333162,129.1128366,Y
302PLACE,35.15425538,129.1142864,Y
유성모텔,35.15850437,129.1138991,N
버들,35.15802701,129.1194556,Y
씨티모텔,35.15905977,129.1129033,N
지게스트하우스,35.15998062,129.1163084,N
몽뜨뢰모텔,35.16621774,129.1156769,N
디스커버리부산게스트하우스,35.16734883,129.116424,N
JENNYHOUSE,35.15630799,129.112308,N
유리스테이,35.15630664,129.1123076,Y
금련산청소년수련원,35.15516094,129.1022813,N
씨프렌드호텔,35.14820852,129.1132924,Y
몰디브모텔,35.14553119,129.110645,N
광안대교게스트하우스,35.14486551,129.1115762,Y
초하루게스트하우스,35.14663504,129.113652,N
루비모텔,35.14112273,129.1079021,Y
비지니스모텔,35.14857159,129.1137128,Y
호텔마레,35.14857159,129.1137128,N
델라디,35.14810188,129.1141239,N
썬샤인모텔,35.1464022,129.110891,N
부산세관수련원,35.14558397,129.1073299,N
사천모텔,35.14599788,129.1104065,Y
코오롱호텔,35.14866821,129.1110666,Y
갤러리호텔,35.14605111,129.1105322,N
레스큐,35.1426812,129.1089506,Y
산장,35.14126169,129.1080706,Y
릴리하우스,35.1469076,129.1113687,Y
에이스모텔,35.1728097,129.1026402,Y
금천모텔,35.16065961,129.1204853,N
수영별장,35.16730039,129.1182086,Y
휴모텔,35.15887584,129.1216479,N
앤플랫,35.15891053,129.1251945,Y
반게스트하우스,35.15516027,129.1186412,N
허니슬립,35.15516027,129.1186412,N
레이게스트하우스,35.15491892,129.1189844,N
발리하우스,35.15504669,129.1197188,Y
WETEVER,35.15540688,129.1201836,Y
에이치라운지,35.15516457,129.1211644,N
광안273,35.15591404,129.1235628,N
에이모텔,35.15587363,129.1250166,N
커플라운지게스트하우스,35.15473551,129.1199642,Y
피코블루,35.1550896,129.1209864,N
이화맨션,35.15504543,129.1208439,N
뷰티풀뷰부산-광안대교,35.15772457,129.1336522,N
베스트루이스해밀턴호텔,35.15557963,129.1240009,N
케이게스트호텔,35.15643307,129.125353,Y
꿈모텔,35.15597911,129.1213638,N
패닉,35.15536152,129.1216669,Y
광안리게스트하우스제이네하우스,35.15667661,129.1213086,Y
비에이치스토리,35.15597773,129.1213595,Y
마린뷰호텔,35.1541667,129.1244005,N
오션뷰호텔,35.15398788,129.1243889,N
브라운도트호텔,35.15405956,129.1246982,N
에이치에비뉴호텔,35.1539705,129.1245151,N
오션스테이호텔,35.1539705,129.1245151,N
오션투헤븐,35.1539705,129.1245151,N
오션 더 포인트 호텔,35.1539705,129.1245151,N
더베이클럽호텔,35.1539705,129.1245151,N
오션더포인트호텔,35.1539705,129.1245151,N
호텔디옴므,35.15396161,129.1245126,N
선게스트하우스,35.15646,129.1247968,Y
와바모텔,35.15674252,129.1254924,N
넘버25호텔 광안점,35.15520167,129.124822,N
스타호텔,35.15577556,129.1250287,N
NO25호스텔,35.15520167,129.124822,N
넘버25호텔,35.15520221,129.124822,N
벡스코호스텔,35.15403097,129.1255592,N
수변모텔,35.15522991,129.1254051,N
수변,35.15523298,129.1254114,Y
호텔더그랑,35.15585579,129.1252446,N
와이모텔,35.1557914,129.1255746,N
페트라하우스,35.15713434,129.1260372,N
